user_id,plan,signup_date,churn_date,monthly_fee,country,is_churned,customer_lifetime_days
2044,Unknown,2023-07-23,,199.0,UK,0,924
2045,Premium,2023-10-09,,399.0,India,0,846
2046,Premium,2023-12-18,,199.0,India,0,776
2047,Premium,2023-08-16,,399.0,US,0,900
2048,Standard,2023-03-25,,399.0,UK,0,1044
2049,Premium,2023-05-12,,799.0,Germany,0,996
2050,Standard,2023-05-06,,199.0,Germany,0,1002
2051,Standard,2023-04-29,,199.0,US,0,1009
2052,Basic,2023-02-15,,399.0,US,0,1082
2053,Standard,2023-01-02,,799.0,Unknown,0,1126
2054,Standard,2023-01-12,,199.0,US,0,1116
2055,Standard,2023-12-13,,799.0,US,0,781
2056,Premium,2023-01-27,,799.0,UK,0,1101
2057,Standard,2023-03-07,2024-01-26,399.0,India,1,325
2058,Basic,2023-08-06,,199.0,Unknown,0,910
2059,Basic,2023-04-28,,199.0,Germany,0,1010
2060,Premium,2023-03-28,2024-01-03,199.0,US,1,281
2061,Premium,2023-12-25,,399.0,Unknown,0,769
2062,Basic,2023-09-25,,199.0,Germany,0,860
2063,Basic,2023-07-02,,799.0,US,0,945
2064,Basic,2023-06-02,,199.0,US,0,975
2065,Basic,2023-06-10,,199.0,Australia,0,967
2066,Premium,2023-04-15,,799.0,UK,0,1023
2067,Basic,2023-03-26,,199.0,Australia,0,1043
2068,Standard,2023-02-12,2023-06-17,399.0,Unknown,1,125
2069,Premium,2023-07-13,2023-11-03,399.0,Unknown,1,113
2070,Basic,2023-01-26,,399.0,Germany,0,1102
2071,Standard,2023-11-14,2024-03-15,399.0,Unknown,1,122
2072,Standard,2023-12-18,2024-02-15,199.0,Australia,1,59
2073,Basic,2023-06-05,,799.0,US,0,972
2074,Basic,2023-10-27,,199.0,Australia,0,828
2075,Basic,2023-07-20,,399.0,US,0,927
2076,Basic,2023-11-13,,799.0,US,0,811
2077,Basic,2023-06-27,,799.0,India,0,950
2078,Basic,2023-11-16,,799.0,Australia,0,808
2079,Basic,2023-08-20,,199.0,India,0,896
2080,Unknown,2023-04-19,2023-06-05,199.0,Germany,1,47
2081,Standard,2023-03-20,,199.0,Germany,0,1049
2082,Premium,2023-09-30,2023-10-26,199.0,UK,1,26
2083,Premium,2023-01-31,,399.0,Australia,0,1097
2084,Basic,2023-07-27,,399.0,Germany,0,920
2085,Basic,2023-02-22,,199.0,UK,0,1075
2086,Unknown,2023-10-26,,399.0,Australia,0,829
2087,Standard,2023-03-09,,799.0,Australia,0,1060
2088,Standard,2023-05-31,,399.0,Australia,0,977
2089,Premium,2023-12-12,,799.0,UK,0,782
2090,Basic,2023-12-06,,799.0,India,0,788
2091,Standard,2023-10-15,,199.0,US,0,840
2092,Basic,2023-04-09,,399.0,Germany,0,1029
2093,Basic,2023-03-26,,399.0,UK,0,1043
2094,Basic,2023-01-09,2023-06-18,199.0,US,1,160
2095,Basic,2023-06-13,2023-09-02,199.0,India,1,81
2096,Basic,2023-02-01,,799.0,Germany,0,1096
2097,Standard,2023-08-17,,199.0,India,0,899
2098,Standard,2023-10-05,,199.0,Australia,0,850
2099,Premium,2023-12-24,,399.0,Unknown,0,770
2100,Basic,2023-09-19,,399.0,Australia,0,866
2101,Basic,2023-05-05,,799.0,US,0,1003
2102,Standard,2023-01-03,2023-02-11,199.0,Australia,1,39
2103,Basic,2023-12-20,,799.0,Germany,0,774
2104,Premium,2023-01-11,,199.0,Germany,0,1117
2105,Basic,2023-05-07,,399.0,US,0,1001
2106,Basic,2023-06-06,,399.0,US,0,971
2107,Premium,2023-08-06,,399.0,Unknown,0,910
2108,Basic,2023-07-06,,199.0,India,0,941
2109,Standard,2023-02-14,,199.0,India,0,1083
2110,Basic,2023-01-12,,799.0,US,0,1116
2111,Basic,2023-03-25,,799.0,US,0,1044
2112,Standard,2023-05-17,,199.0,Germany,0,991
2113,Standard,2023-06-29,,399.0,Germany,0,948
2114,Basic,2023-02-10,2024-01-29,199.0,US,1,353
2115,Standard,2023-08-02,,199.0,India,0,914
2116,Standard,2023-06-24,,199.0,Unknown,0,953
2117,Standard,2023-11-14,,799.0,Unknown,0,810
2118,Basic,2023-04-25,,399.0,Germany,0,1013
2119,Standard,2023-06-07,,199.0,Unknown,0,970
2120,Unknown,2023-04-06,,199.0,Unknown,0,1032
2121,Basic,2023-12-04,,199.0,India,0,790
2122,Standard,2023-01-15,,399.0,US,0,1113
2123,Basic,2023-08-11,,199.0,India,0,905
2124,Standard,2023-01-26,,199.0,Germany,0,1102
2125,Basic,2023-07-29,,399.0,US,0,918
2126,Standard,2023-08-12,2024-01-31,399.0,Germany,1,172
2127,Standard,2023-09-26,,199.0,UK,0,859
2128,Premium,2023-01-07,,399.0,UK,0,1121
2129,Premium,2023-11-30,,799.0,Germany,0,794
2130,Premium,2023-02-10,,199.0,Unknown,0,1087
2131,Unknown,2023-12-04,,199.0,UK,0,790
2132,Basic,2023-12-28,,199.0,India,0,766
2133,Premium,2023-08-18,,199.0,Germany,0,898
2134,Premium,2023-06-25,,799.0,India,0,952
2135,Basic,2023-11-10,,199.0,Germany,0,814
2136,Standard,2023-03-19,,199.0,Unknown,0,1050
2137,Standard,2023-01-20,,799.0,Germany,0,1108
2138,Basic,2023-01-13,2023-07-18,399.0,India,1,186
2139,Standard,2023-04-06,,399.0,US,0,1032
2140,Standard,2023-10-18,,399.0,Germany,0,837
2141,Standard,2023-12-07,,799.0,US,0,787
2142,Basic,2023-07-21,,399.0,Australia,0,926
2143,Premium,2023-04-12,,199.0,Unknown,0,1026
2144,Basic,2023-01-11,2023-09-23,799.0,India,1,255
2145,Premium,2023-11-30,,399.0,Australia,0,794
2146,Basic,2023-03-31,,199.0,UK,0,1038
2147,Standard,2023-05-12,2024-01-04,799.0,Germany,1,237
2148,Basic,2023-03-12,2023-05-23,199.0,Germany,1,72
2149,Standard,2023-09-28,,199.0,US,0,857
2150,Standard,2023-12-11,,199.0,Germany,0,783
2151,Basic,2023-02-01,,399.0,India,0,1096
2152,Standard,2023-07-25,,199.0,UK,0,922
2153,Standard,2023-01-17,,399.0,India,0,1111
2154,Basic,2023-11-28,,399.0,UK,0,796
2155,Basic,2023-10-07,,199.0,UK,0,848
2156,Basic,2023-04-30,,399.0,Germany,0,1008
2157,Basic,2023-08-05,,799.0,Unknown,0,911
2158,Premium,2023-07-08,,199.0,Germany,0,939
2159,Basic,2023-11-20,,399.0,US,0,804
2160,Premium,2023-06-20,,799.0,Australia,0,957
2161,Standard,2023-07-13,2023-09-04,199.0,Germany,1,53
2162,Standard,2023-07-09,,799.0,Germany,0,938
2163,Standard,2023-03-01,,199.0,India,0,1068
2164,Basic,2023-09-08,,199.0,India,0,877
2165,Premium,2023-12-23,,199.0,Germany,0,771
2166,Basic,2023-03-03,2024-03-16,199.0,UK,1,379
2167,Premium,2023-04-17,,399.0,Germany,0,1021
2168,Basic,2023-05-17,,399.0,US,0,991
2169,Basic,2023-03-25,,399.0,Australia,0,1044
2170,Basic,2023-03-15,2024-02-16,799.0,India,1,338
2171,Standard,2023-04-15,2023-07-07,199.0,Australia,1,83
2172,Basic,2023-05-12,,199.0,Australia,0,996
2173,Basic,2023-02-07,,199.0,Australia,0,1090
2174,Standard,2023-08-29,,399.0,India,0,887
2175,Standard,2023-05-18,,199.0,UK,0,990
2176,Basic,2023-04-12,,799.0,Germany,0,1026
2177,Premium,2023-06-14,,199.0,UK,0,963
2178,Standard,2023-09-04,,399.0,UK,0,881
2179,Basic,2023-11-24,2023-11-25,199.0,US,1,1
2180,Standard,2023-09-13,,799.0,Australia,0,872
2181,Basic,2023-10-18,,399.0,Germany,0,837
2182,Standard,2023-05-29,,199.0,US,0,979
2183,Basic,2023-04-25,,399.0,US,0,1013
2184,Premium,2023-01-21,,399.0,India,0,1107
2185,Basic,2023-12-18,,799.0,UK,0,776
2186,Basic,2023-04-19,,399.0,US,0,1019
2187,Basic,2023-01-13,,399.0,US,0,1115
2188,Standard,2023-03-11,,799.0,US,0,1058
2189,Basic,2023-12-04,,199.0,Australia,0,790
2190,Standard,2023-03-24,,199.0,Unknown,0,1045
2191,Basic,2023-08-07,,199.0,Australia,0,909
2192,Standard,2023-01-01,,199.0,Australia,0,1127
2193,Basic,2023-03-03,,399.0,Germany,0,1066
2194,Basic,2023-02-19,,199.0,India,0,1078
2195,Basic,2023-11-15,,199.0,US,0,809
2196,Basic,2023-05-01,2023-07-17,199.0,Germany,1,77
2197,Standard,2023-05-13,2024-03-20,199.0,Unknown,1,312
2198,Premium,2023-11-13,,799.0,India,0,811
2199,Premium,2023-09-10,,199.0,Unknown,0,875
2200,Unknown,2023-06-28,,199.0,Australia,0,949
2201,Basic,2023-05-12,,399.0,Australia,0,996
2202,Standard,2023-11-29,,799.0,US,0,795
2203,Basic,2023-06-09,,399.0,India,0,968
2204,Premium,2023-08-11,,199.0,Germany,0,905
2205,Premium,2023-09-11,2024-02-12,799.0,Australia,1,154
2206,Standard,2023-04-17,2023-12-16,199.0,India,1,243
2207,Unknown,2023-12-27,,799.0,UK,0,767
2208,Standard,2023-08-12,2024-03-03,199.0,Germany,1,204
2209,Standard,2023-05-10,,199.0,India,0,998
2210,Basic,2023-05-20,,199.0,Australia,0,988
2211,Premium,2023-04-04,,799.0,Germany,0,1034
2212,Standard,2023-06-30,,199.0,UK,0,947
2213,Standard,2023-03-19,2023-09-24,199.0,Germany,1,189
2214,Basic,2023-08-15,2023-10-28,799.0,US,1,74
2215,Premium,2023-06-09,,399.0,UK,0,968
2216,Basic,2023-08-19,2023-11-23,799.0,Germany,1,96
2217,Standard,2023-12-14,,199.0,Australia,0,780
2218,Basic,2023-04-29,,399.0,Australia,0,1009
2219,Basic,2023-07-23,,399.0,Germany,0,924
2220,Basic,2023-10-10,2024-01-03,199.0,Australia,1,85
2221,Standard,2023-09-04,,199.0,Germany,0,881
2222,Premium,2023-07-16,,199.0,India,0,931
2223,Basic,2023-01-21,,799.0,US,0,1107
2224,Basic,2023-07-09,,199.0,India,0,938
2225,Standard,2023-10-12,,199.0,US,0,843
2226,Basic,2023-11-22,,199.0,US,0,802
2227,Basic,2023-09-23,,199.0,Germany,0,862
2228,Basic,2023-09-17,2023-12-29,199.0,India,1,103
2229,Basic,2023-09-30,,399.0,UK,0,855
2230,Premium,2023-12-23,,399.0,Australia,0,771
2231,Basic,2023-05-17,2023-12-15,199.0,Australia,1,212
2232,Standard,2023-07-16,,199.0,Australia,0,931
2233,Basic,2023-06-27,2023-12-31,399.0,US,1,187
2234,Unknown,2023-09-19,,399.0,India,0,866
2235,Basic,2023-10-07,,399.0,Australia,0,848
2236,Standard,2023-05-11,,799.0,US,0,997
2237,Basic,2023-07-05,,199.0,UK,0,942
2238,Basic,2023-09-29,,399.0,Australia,0,856
2239,Basic,2023-04-25,,399.0,US,0,1013
2240,Basic,2023-01-09,,199.0,Unknown,0,1119
2241,Basic,2023-03-12,,199.0,India,0,1057
2242,Standard,2023-08-21,,199.0,Unknown,0,895
2243,Standard,2023-01-02,,799.0,Unknown,0,1126
2244,Basic,2023-09-19,,199.0,Unknown,0,866
2245,Premium,2023-10-25,,399.0,Australia,0,830
2246,Basic,2023-09-10,,399.0,UK,0,875
2247,Standard,2023-01-31,2023-09-12,199.0,UK,1,224
2248,Premium,2023-10-09,,199.0,Unknown,0,846
2249,Standard,2023-01-21,2023-07-29,399.0,Germany,1,189
2250,Basic,2023-05-25,,199.0,Unknown,0,983
2251,Basic,2023-07-20,2024-02-08,799.0,Australia,1,203
2252,Basic,2023-02-08,2024-01-16,199.0,Australia,1,342
2253,Basic,2023-02-25,,399.0,India,0,1072
2254,Standard,2023-01-12,,199.0,Australia,0,1116
2255,Unknown,2023-07-05,,399.0,Australia,0,942
2256,Basic,2023-11-11,,799.0,UK,0,813
2257,Premium,2023-06-21,,399.0,Germany,0,956
2258,Basic,2023-12-30,,799.0,UK,0,764
2259,Unknown,2023-09-22,,199.0,UK,0,863
2260,Basic,2023-09-03,,399.0,Germany,0,882
2261,Basic,2023-11-18,,799.0,India,0,806
2262,Basic,2023-11-05,2023-11-15,199.0,Unknown,1,10
2263,Basic,2023-03-23,2023-07-07,399.0,Unknown,1,106
2264,Basic,2023-10-16,,399.0,Unknown,0,839
2265,Premium,2023-06-14,,199.0,US,0,963
2266,Standard,2023-06-13,,199.0,UK,0,964
2267,Basic,2023-11-10,,199.0,Unknown,0,814
2268,Standard,2023-04-11,,399.0,Germany,0,1027
2269,Standard,2023-06-13,,799.0,US,0,964
2270,Basic,2023-05-10,,199.0,Germany,0,998
2271,Unknown,2023-09-15,,799.0,UK,0,870
2272,Basic,2023-10-27,,399.0,Germany,0,828
2273,Standard,2023-10-22,,399.0,India,0,833
2274,Basic,2023-10-30,,199.0,Germany,0,825
2275,Standard,2023-04-19,,199.0,UK,0,1019
2276,Unknown,2023-06-03,,399.0,Australia,0,974
2277,Premium,2023-06-01,2024-01-08,199.0,Germany,1,221
2278,Basic,2023-05-14,,199.0,India,0,994
2279,Standard,2023-02-06,2023-08-05,199.0,India,1,180
2280,Standard,2023-02-11,2024-01-16,799.0,Germany,1,339
2281,Basic,2023-08-01,,199.0,India,0,915
2282,Standard,2023-06-24,,399.0,US,0,953
2283,Basic,2023-11-12,,799.0,US,0,812
2284,Premium,2023-03-24,,199.0,Germany,0,1045
2285,Basic,2023-02-04,,399.0,India,0,1093
2286,Basic,2023-09-29,,199.0,US,0,856
2287,Premium,2023-08-07,,799.0,UK,0,909
2288,Basic,2023-09-10,,399.0,India,0,875
2289,Standard,2023-08-02,,799.0,Germany,0,914
2290,Premium,2023-05-23,2024-02-19,399.0,Unknown,1,272
2291,Standard,2023-01-02,,799.0,UK,0,1126
2292,Premium,2023-03-09,,399.0,Unknown,0,1060
2293,Basic,2023-07-02,2023-12-25,199.0,UK,1,176
2294,Basic,2023-01-21,,199.0,Germany,0,1107
2295,Standard,2023-08-30,,399.0,Australia,0,886
2296,Basic,2023-07-24,,199.0,Australia,0,923
2297,Unknown,2023-04-21,,199.0,US,0,1017
2298,Standard,2023-09-26,,199.0,Australia,0,859
2299,Standard,2023-10-23,,199.0,Unknown,0,832
2300,Standard,2023-12-04,,399.0,US,0,790
2301,Standard,2023-07-01,,399.0,Australia,0,946
2302,Basic,2023-02-16,,799.0,Australia,0,1081
2303,Basic,2023-10-09,,799.0,Unknown,0,846
2304,Basic,2023-08-22,,199.0,India,0,894
2305,Basic,2023-05-16,,799.0,Germany,0,992
2306,Standard,2023-11-23,,399.0,India,0,801
2307,Basic,2023-03-24,,199.0,Germany,0,1045
2308,Premium,2023-06-15,,399.0,Germany,0,962
2309,Basic,2023-05-08,,399.0,India,0,1000
2310,Basic,2023-02-13,,799.0,Australia,0,1084
2311,Premium,2023-02-01,,799.0,UK,0,1096
2312,Standard,2023-12-18,,799.0,Australia,0,776
2313,Basic,2023-06-04,2024-03-18,399.0,Unknown,1,288
2314,Standard,2023-10-10,,799.0,UK,0,845
2315,Basic,2023-04-19,,199.0,UK,0,1019
2316,Basic,2023-06-14,,199.0,India,0,963
2317,Unknown,2023-05-26,,199.0,US,0,982
2318,Premium,2023-02-03,,799.0,Australia,0,1094
2319,Standard,2023-07-07,,399.0,Unknown,0,940
2320,Basic,2023-01-14,2023-05-11,399.0,UK,1,117
2321,Standard,2023-04-09,2023-05-15,199.0,Unknown,1,36
2322,Basic,2023-04-08,,199.0,Unknown,0,1030
2323,Basic,2023-10-02,,199.0,Unknown,0,853
2324,Premium,2023-03-26,2023-06-16,199.0,Germany,1,82
2325,Basic,2023-12-23,,799.0,Australia,0,771
2326,Basic,2023-10-29,,199.0,Australia,0,826
2327,Premium,2023-10-12,,199.0,Australia,0,843
2328,Standard,2023-04-30,,399.0,Germany,0,1008
2329,Standard,2023-12-26,,799.0,Unknown,0,768
2330,Basic,2023-02-08,,399.0,Unknown,0,1089
2331,Basic,2023-12-01,,199.0,US,0,793
2332,Basic,2023-02-12,,799.0,Unknown,0,1085
2333,Basic,2023-10-01,,199.0,Australia,0,854
2334,Basic,2023-08-19,,199.0,India,0,897
2335,Premium,2023-02-21,2023-11-15,199.0,UK,1,267
2336,Standard,2023-07-02,,199.0,Australia,0,945
2337,Standard,2023-11-06,,199.0,Unknown,0,818
2338,Basic,2023-12-23,,199.0,UK,0,771
2339,Standard,2023-11-13,,199.0,Australia,0,811
2340,Basic,2023-06-23,,399.0,US,0,954
2341,Basic,2023-06-14,,199.0,Unknown,0,963
2342,Standard,2023-11-09,,399.0,Germany,0,815
2343,Standard,2023-08-31,,399.0,Germany,0,885
2344,Unknown,2023-01-18,,399.0,Unknown,0,1110
2345,Premium,2023-03-17,,399.0,Germany,0,1052
2346,Basic,2023-08-19,,399.0,US,0,897
2347,Basic,2023-05-10,,199.0,UK,0,998
2348,Basic,2023-12-07,,199.0,Unknown,0,787
2349,Basic,2023-11-19,2023-12-30,799.0,UK,1,41
2350,Standard,2023-11-15,,399.0,Germany,0,809
2351,Basic,2023-12-29,,799.0,India,0,765
2352,Basic,2023-10-31,,399.0,Unknown,0,824
2353,Standard,2023-11-10,,199.0,Unknown,0,814
2354,Premium,2023-01-23,,199.0,Unknown,0,1105
2355,Premium,2023-02-09,2023-02-09,199.0,Australia,1,0
2356,Basic,2023-07-28,,399.0,India,0,919
2357,Basic,2023-09-21,,199.0,UK,0,864
2358,Basic,2023-10-29,,199.0,Germany,0,826
2359,Basic,2023-07-02,,399.0,Germany,0,945
2360,Premium,2023-06-26,,399.0,Australia,0,951
2361,Basic,2023-10-10,,799.0,US,0,845
2362,Standard,2023-01-09,,199.0,US,0,1119
2363,Standard,2023-10-30,,799.0,India,0,825
2364,Standard,2023-09-08,,199.0,UK,0,877
2365,Premium,2023-04-09,,399.0,Unknown,0,1029
2366,Basic,2023-02-09,2023-07-09,399.0,Unknown,1,150
2367,Basic,2023-12-12,,199.0,US,0,782
2368,Standard,2023-12-26,,799.0,Australia,0,768
2369,Basic,2023-01-02,,799.0,Australia,0,1126
2370,Basic,2023-07-16,,799.0,Germany,0,931
2371,Basic,2023-02-16,,399.0,Germany,0,1081
2372,Basic,2023-07-19,,199.0,US,0,928
2373,Basic,2023-07-21,,799.0,Germany,0,926
2374,Basic,2023-04-06,,399.0,US,0,1032
2375,Premium,2023-05-18,,199.0,Australia,0,990
2376,Basic,2023-02-08,2023-11-19,199.0,US,1,284
2377,Basic,2023-05-16,,199.0,US,0,992
2378,Premium,2023-09-12,2024-03-09,399.0,Unknown,1,179
2379,Premium,2023-10-25,,399.0,Australia,0,830
2380,Standard,2023-07-06,,399.0,Australia,0,941
2381,Unknown,2023-06-19,,799.0,Unknown,0,958
2382,Basic,2023-12-28,,199.0,India,0,766
2383,Basic,2023-01-18,,399.0,Australia,0,1110
2384,Premium,2023-08-04,,199.0,India,0,912
2385,Unknown,2023-05-27,,199.0,Germany,0,981
2386,Basic,2023-06-22,,799.0,Germany,0,955
2387,Standard,2023-08-19,,199.0,UK,0,897
2388,Basic,2023-10-22,,199.0,Australia,0,833
2389,Basic,2023-02-04,,399.0,UK,0,1093
2390,Premium,2023-10-17,,799.0,UK,0,838
2391,Premium,2023-12-11,,799.0,Australia,0,783
2392,Basic,2023-12-25,,399.0,Australia,0,769
2393,Basic,2023-12-21,,399.0,Australia,0,773
2394,Unknown,2023-02-21,,399.0,US,0,1076
2395,Standard,2023-05-01,2023-11-11,799.0,Unknown,1,194
2396,Standard,2023-07-14,,399.0,UK,0,933
2397,Basic,2023-06-07,2024-01-10,399.0,Australia,1,217
2398,Standard,2023-09-18,,199.0,UK,0,867
2399,Basic,2023-01-14,,799.0,UK,0,1114
2400,Basic,2023-09-10,,399.0,Unknown,0,875
2401,Basic,2023-03-19,,199.0,Unknown,0,1050
2402,Standard,2023-09-06,,199.0,UK,0,879
2403,Standard,2023-03-24,,399.0,Unknown,0,1045
2404,Standard,2023-07-03,2024-02-15,199.0,Germany,1,227
2405,Basic,2023-07-14,,199.0,US,0,933
2406,Basic,2023-01-05,,199.0,Unknown,0,1123
2407,Premium,2023-03-11,,399.0,US,0,1058
2408,Premium,2023-03-18,2023-04-03,199.0,UK,1,16
2409,Premium,2023-06-14,2023-07-22,199.0,Germany,1,38
2410,Basic,2023-12-06,,199.0,India,0,788
2411,Standard,2023-09-01,,799.0,US,0,884
2412,Premium,2023-06-03,,199.0,India,0,974
2413,Basic,2023-09-26,,399.0,Australia,0,859
2414,Standard,2023-10-15,,399.0,Germany,0,840
2415,Premium,2023-04-25,,199.0,UK,0,1013
2416,Standard,2023-08-30,2023-09-22,399.0,Australia,1,23
2417,Standard,2023-10-13,,199.0,Germany,0,842
2418,Basic,2023-04-30,,199.0,Unknown,0,1008
2419,Basic,2023-02-23,,799.0,US,0,1074
2420,Standard,2023-11-06,,199.0,India,0,818
2421,Standard,2023-07-23,,199.0,Australia,0,924
2422,Basic,2023-06-04,,199.0,Germany,0,973
2423,Basic,2023-09-02,,399.0,Germany,0,883
2424,Basic,2023-08-05,2023-11-08,199.0,Unknown,1,95
2425,Standard,2023-01-18,2023-07-05,199.0,India,1,168
2426,Basic,2023-04-04,,399.0,Unknown,0,1034
2427,Standard,2023-08-05,,199.0,Unknown,0,911
2428,Basic,2023-04-07,2023-07-28,799.0,US,1,112
2429,Standard,2023-03-19,,399.0,Unknown,0,1050
2430,Basic,2023-08-05,,399.0,India,0,911
2431,Premium,2023-03-28,2023-10-15,399.0,India,1,201
2432,Basic,2023-08-16,,199.0,India,0,900
2433,Basic,2023-10-07,,199.0,Australia,0,848
2434,Premium,2023-07-23,,399.0,Australia,0,924
2435,Basic,2023-12-14,,199.0,UK,0,780
2436,Basic,2023-03-02,,399.0,UK,0,1067
2437,Basic,2023-12-14,,399.0,Germany,0,780
2438,Basic,2023-12-25,,199.0,Germany,0,769
2439,Basic,2023-12-07,,199.0,Unknown,0,787
2440,Basic,2023-05-01,,399.0,US,0,1007
2441,Standard,2023-12-22,,399.0,Australia,0,772
2442,Basic,2023-05-17,2024-03-12,399.0,UK,1,300
2443,Basic,2023-04-13,,199.0,Germany,0,1025
2444,Basic,2023-04-18,2024-02-12,199.0,Unknown,1,300
2445,Standard,2023-12-15,,399.0,Australia,0,779
2446,Standard,2023-05-25,,199.0,Germany,0,983
2447,Premium,2023-01-25,,399.0,UK,0,1103
2448,Standard,2023-01-10,,799.0,US,0,1118
2449,Basic,2023-06-09,,799.0,US,0,968
2450,Basic,2023-10-17,,199.0,Australia,0,838
2451,Premium,2023-07-21,2023-11-26,399.0,Germany,1,128
2452,Standard,2023-01-26,,199.0,Germany,0,1102
2453,Basic,2023-09-12,,399.0,Australia,0,873
2454,Basic,2023-09-24,,399.0,UK,0,861
2455,Standard,2023-09-09,2024-03-04,399.0,Australia,1,177
2456,Basic,2023-11-17,,399.0,US,0,807
2457,Basic,2023-07-02,,199.0,Australia,0,945
2458,Basic,2023-03-10,,399.0,India,0,1059
2459,Basic,2023-05-09,2024-01-22,799.0,Germany,1,258
2460,Premium,2023-07-27,,799.0,Unknown,0,920
2461,Basic,2023-08-05,,799.0,India,0,911
2462,Premium,2023-01-30,,199.0,UK,0,1098
2463,Premium,2023-02-27,,199.0,Unknown,0,1070
2464,Basic,2023-08-29,,799.0,India,0,887
2465,Premium,2023-09-08,,199.0,India,0,877
2466,Basic,2023-02-04,,199.0,US,0,1093
2467,Basic,2023-08-27,,399.0,US,0,889
2468,Basic,2023-06-08,,199.0,US,0,969
2469,Basic,2023-01-01,,399.0,Australia,0,1127
2470,Basic,2023-04-11,,199.0,Unknown,0,1027
2471,Premium,2023-12-31,,199.0,Unknown,0,763
2472,Premium,2023-10-08,,399.0,India,0,847
2473,Basic,2023-04-29,2023-07-30,199.0,Australia,1,92
2474,Basic,2023-05-29,,799.0,UK,0,979
2475,Unknown,2023-01-25,,199.0,Unknown,0,1103
2476,Basic,2023-10-19,,399.0,US,0,836
2477,Standard,2023-08-29,,199.0,Australia,0,887
2478,Standard,2023-08-05,,399.0,India,0,911
2479,Standard,2023-05-25,,199.0,Unknown,0,983
2480,Basic,2023-04-21,,199.0,Australia,0,1017
2481,Basic,2023-11-06,,199.0,Australia,0,818
2482,Basic,2023-04-05,2024-01-21,399.0,Australia,1,291
2483,Premium,2023-01-02,,799.0,Unknown,0,1126
2484,Standard,2023-12-08,,799.0,Australia,0,786
2485,Premium,2023-01-30,2024-03-23,799.0,UK,1,418
2486,Basic,2023-12-18,,199.0,Australia,0,776
2487,Basic,2023-05-10,,399.0,US,0,998
2488,Premium,2023-05-21,,799.0,Germany,0,987
2489,Basic,2023-11-09,,799.0,Germany,0,815
2490,Basic,2023-10-22,,199.0,India,0,833
2491,Basic,2023-09-03,,799.0,Germany,0,882
2492,Basic,2023-12-14,,199.0,US,0,780
2493,Standard,2023-03-31,,199.0,Australia,0,1038
2494,Premium,2023-03-07,,199.0,Australia,0,1062
2495,Standard,2023-11-02,,399.0,Australia,0,822
2496,Basic,2023-10-03,,199.0,Unknown,0,852
2497,Premium,2023-01-12,,399.0,Germany,0,1116
2498,Basic,2023-04-26,,199.0,Germany,0,1012
2499,Basic,2023-08-27,,799.0,Unknown,0,889
2500,Basic,2023-09-04,,399.0,UK,0,881
2501,Premium,2023-01-25,,199.0,US,0,1103
2502,Basic,2023-06-11,2024-02-27,199.0,UK,1,261
2503,Premium,2023-01-22,,199.0,Australia,0,1106
2504,Standard,2023-03-13,,199.0,Unknown,0,1056
2505,Standard,2023-10-25,,199.0,India,0,830
2506,Premium,2023-12-21,,399.0,Australia,0,773
2507,Basic,2023-09-02,,399.0,Germany,0,883
2508,Basic,2023-04-10,,199.0,UK,0,1028
2509,Premium,2023-04-23,,399.0,India,0,1015
2510,Standard,2023-08-19,,399.0,Germany,0,897
2511,Basic,2023-09-29,,199.0,UK,0,856
2512,Standard,2023-07-11,,199.0,Germany,0,936
2513,Standard,2023-02-19,,399.0,Unknown,0,1078
2514,Standard,2023-08-04,2023-08-14,199.0,US,1,10
2515,Standard,2023-06-23,,399.0,Australia,0,954
2516,Standard,2023-01-28,,199.0,Unknown,0,1100
2517,Basic,2023-01-11,,199.0,Unknown,0,1117
2518,Standard,2023-11-29,,799.0,Unknown,0,795
2519,Premium,2023-10-22,,199.0,Australia,0,833
2520,Premium,2023-05-27,,199.0,UK,0,981
2521,Basic,2023-06-24,,399.0,Australia,0,953
2522,Basic,2023-03-12,,399.0,Germany,0,1057
2523,Basic,2023-05-13,,399.0,UK,0,995
2524,Basic,2023-07-23,,399.0,US,0,924
2525,Basic,2023-01-22,,199.0,UK,0,1106
2526,Basic,2023-08-13,,399.0,US,0,903
2527,Standard,2023-11-23,,799.0,UK,0,801
2528,Basic,2023-10-23,,199.0,India,0,832
2529,Standard,2023-05-20,,199.0,UK,0,988
2530,Basic,2023-06-19,,199.0,Australia,0,958
2531,Unknown,2023-11-19,,199.0,Unknown,0,805
2532,Basic,2023-08-05,2023-10-05,399.0,Unknown,1,61
2533,Premium,2023-07-12,,199.0,Unknown,0,935
2534,Standard,2023-06-11,2023-09-18,399.0,India,1,99
2535,Premium,2023-07-26,,199.0,UK,0,921
2536,Basic,2023-06-11,,799.0,Germany,0,966
2537,Basic,2023-09-22,2023-11-22,199.0,Unknown,1,61
2538,Standard,2023-03-07,,399.0,India,0,1062
2539,Basic,2023-12-19,,399.0,Australia,0,775
2540,Basic,2023-12-21,,199.0,Australia,0,773
2541,Standard,2023-04-14,,199.0,Unknown,0,1024
2542,Basic,2023-01-31,2023-07-03,799.0,Germany,1,153
2543,Premium,2023-07-09,,199.0,US,0,938
2544,Standard,2023-10-06,,799.0,Germany,0,849
2545,Standard,2023-09-25,,199.0,Australia,0,860
2546,Standard,2023-08-21,,799.0,Unknown,0,895
2547,Premium,2023-02-23,,799.0,US,0,1074
