claim_id,risk_category,claim_amount,claim_date,settled
2371,Auto,32440.60225613009,2023-02-06,True
2372,Auto,87977.83005151655,2023-08-25,False
2373,Fraud,10976.812268930533,2023-12-25,False
2374,Auto,96686.61621318752,2023-11-12,True
2375,Auto,7482.82325305126,2023-09-17,True
2376,Medical,25061.114672354626,2022-12-07,True
2377,Property,23377.394739390587,2023-08-01,True
2378,Property,41902.7041148199,2022-10-29,True
2379,Fraud,9053.455821691949,2022-04-28,False
2380,Property,119513.58910960461,2022-05-31,True
2381,Auto,17891.11015171208,2022-06-16,True
2382,Property,19846.11184708379,2023-08-30,False
2383,Fraud,15153.04236275484,2023-03-01,True
2384,Property,70322.68223269623,2023-03-13,True
2385,Property,30826.158795630854,2023-09-24,False
2386,Medical,41857.56919518309,2022-03-15,False
2387,Medical,81858.10447652597,2022-12-28,False
2388,Auto,37585.24402741091,2022-04-06,False
2389,Property,25826.218366559242,2022-10-19,False
2390,Auto,51090.435673655906,2022-06-26,False
2391,Property,15089.796141138779,2022-01-27,True
2392,Auto,24505.077281135942,2022-11-01,True
2393,Auto,27378.592505134122,2023-12-24,True
2394,Property,18546.513842393935,2022-07-24,True
2395,Medical,77981.20531948589,2023-08-01,False
2396,Fraud,3680.4987661778805,2023-10-24,False
2397,Auto,79058.20083441843,2023-11-10,False
2398,Fraud,12150.946291136132,2022-08-08,True
2399,Property,135234.96409609172,2022-10-27,False
2400,Auto,99630.55822904318,2022-09-15,True
2401,Property,36870.21128021714,2023-12-16,False
2402,Auto,110494.18052276541,2022-08-28,True
2403,Medical,41198.67696258061,2022-08-17,False
2404,Auto,24860.94705798469,2023-04-19,False
2405,Auto,17169.316186807486,2022-06-05,True
2406,Auto,60473.43079475799,2022-08-06,False
2407,Property,27284.18061028113,2023-04-10,False
2408,Medical,38328.90770703152,2022-07-14,True
2409,Property,76666.14792108709,2022-09-27,True
2410,Fraud,135028.29582246253,2023-06-12,False
2411,Medical,78539.20830973516,2023-07-17,False
2412,Auto,74630.48748508134,2022-12-22,False
2413,Auto,74790.57799946469,2023-06-24,False
2414,Auto,43909.32982126908,2023-04-21,False
2415,Fraud,1066.6241142112012,2023-07-19,False
2416,Fraud,37043.09198825125,2022-11-04,True
2417,Auto,32961.9612698378,2023-09-20,False
2418,Auto,68150.9053858603,2023-02-13,True
2419,Fraud,29414.106847280065,2023-03-17,True
2420,Property,21529.953716935583,2023-06-05,False
2421,Medical,31128.309783172932,2023-06-07,True
2422,Medical,11014.712352190823,2023-04-30,False
2423,Fraud,77486.4767289693,2023-09-11,True
2424,Fraud,66580.2791679011,2022-09-15,False
2425,Property,49975.19811471379,2023-11-25,True
2426,Auto,70102.28216714624,2022-06-19,False
2427,Fraud,22320.54417322068,2023-04-06,True
2428,Property,15579.598819449991,2023-10-13,True
2429,Fraud,59136.99284963726,2022-04-21,True
2430,Auto,96612.1228753363,2023-08-27,True
2431,Fraud,27910.685935348174,2022-08-08,True
2432,Auto,33839.659745900084,2022-01-05,True
2433,Property,22015.83560731319,2023-06-16,False
2434,Medical,26078.36305013499,2023-09-05,False
2435,Property,31378.197948561883,2022-10-22,True
2436,Medical,23900.849392726734,2023-04-03,True
2437,Property,19235.056385877957,2023-10-31,True
2438,Medical,67428.81425893646,2023-05-28,False
2439,Property,37385.68308046523,2022-07-31,True
2440,Auto,41196.18917551369,2022-04-29,True
2441,Medical,44505.70651925315,2023-01-20,True
2442,Medical,21231.04906536967,2022-09-17,False
2443,Auto,28641.02082079953,2023-02-03,True
2444,Auto,55930.37264986971,2022-06-24,False
2445,Medical,45932.51178266779,2023-02-18,True
2446,Medical,68694.63136179687,2022-05-14,True
2447,Medical,28712.727085098173,2022-04-12,False
2448,Fraud,49362.262873948675,2023-01-20,True
2449,Property,100072.0986737642,2023-03-31,True
2450,Auto,67393.55908707528,2022-03-03,True
2451,Auto,7442.101382179561,2023-07-20,False
2452,Property,14204.835352774637,2022-01-07,False
2453,Auto,93241.67456389389,2023-05-30,True
2454,Auto,10897.322185488514,2022-11-28,True
2455,Medical,6831.899674874006,2023-01-14,False
2456,Auto,39324.909077863675,2023-03-21,False
2457,Fraud,114233.74206006087,2022-12-01,True
2458,Fraud,49620.894648715635,2023-04-13,True
2459,Medical,48937.531897805864,2023-10-23,True
2460,Medical,6457.896177724515,2022-10-15,False
2461,Auto,17538.953552427836,2022-01-12,False
2462,Medical,90571.9700109178,2022-04-14,False
2463,Medical,39130.704932892324,2023-09-15,False
2464,Property,30802.173901698505,2022-09-20,True
2465,Medical,47073.79451758198,2023-03-11,False
2466,Fraud,97031.7166770521,2022-06-22,False
2467,Auto,20406.300578493538,2023-08-30,False
2468,Medical,16289.86764667199,2022-11-17,True
2469,Property,46195.89350350543,2023-12-16,True
2470,Auto,22369.94223457315,2022-02-14,True
2471,Auto,43857.66840270508,2023-06-30,True
2472,Auto,27036.285979069635,2022-07-30,False
2473,Property,7862.01856522772,2023-02-21,False
2474,Fraud,19166.213416576684,2022-09-21,True
2475,Property,13369.541111021363,2022-10-28,True
2476,Property,34793.068349072346,2023-04-01,True
2477,Auto,9574.455407779502,2022-08-14,False
2478,Property,38282.261639203985,2022-04-14,False
2479,Auto,31128.690684838468,2022-08-09,False
2480,Medical,19350.5781687049,2022-11-30,False
2481,Medical,29567.94792372626,2023-02-22,True
2482,Property,102676.7276663873,2022-10-28,True
2483,Fraud,21796.693621835373,2023-09-27,False
2484,Auto,45782.133836881854,2023-04-30,False
2485,Property,36543.375219165464,2023-04-02,True
2486,Property,54198.05229465337,2023-03-12,True
2487,Fraud,46084.15147220021,2023-01-29,True
2488,Auto,39985.2628798723,2022-02-12,False
2489,Property,22372.128552677914,2022-07-29,True
2490,Fraud,36635.62956302548,2022-01-11,False
2491,Auto,31880.657942396974,2022-08-04,True
2492,Medical,62511.10160765906,2022-06-13,False
2493,Fraud,17641.74799656501,2022-08-13,True
2494,Property,42557.69978569715,2022-09-03,True
2495,Medical,13795.814821108921,2023-10-20,True
2496,Auto,39865.35209422959,2023-12-04,True
2497,Fraud,64191.839180461895,2022-01-16,True
2498,Medical,77220.43204770536,2022-07-13,True
2499,Medical,22001.89981406111,2022-01-09,False
2500,Property,22763.691921268764,2023-05-29,True
2501,Medical,50417.483982479156,2022-10-20,False
2502,Property,3947.7594416211537,2022-03-25,True
2503,Auto,22711.88502478629,2022-07-28,True
2504,Property,45749.8247225116,2022-02-27,True
2505,Fraud,93876.78573369344,2023-05-27,True
2506,Medical,20441.818484914555,2023-09-10,False
2507,Auto,13119.54315238377,2023-10-10,True
2508,Property,49793.25586462619,2022-11-27,True
2509,Property,57006.24862347955,2023-04-06,True
2510,Property,52274.33893686901,2023-08-12,False
2511,Auto,24445.04085870099,2022-11-21,False
2512,Auto,100194.46145295362,2022-07-29,True
2513,Fraud,41574.77614779377,2022-05-05,True
2514,Auto,36266.617845958324,2023-11-23,True
2515,Property,44860.070346340566,2023-04-07,True
2516,Auto,22443.11016887678,2022-10-17,False
2517,Property,38453.72073871457,2022-08-02,False
2518,Fraud,53812.777032369166,2023-03-08,False
2519,Fraud,28404.104724671393,2022-04-07,False
2520,Property,14878.648879872206,2022-09-06,False
2521,Auto,101141.99721422064,2023-05-18,False
2522,Auto,24905.62887218927,2023-06-09,True
2523,Medical,9709.298993177807,2023-05-20,True
2524,Fraud,17932.414132719998,2022-04-01,True
2525,Fraud,43881.31899106846,2023-12-06,False
2526,Property,58164.666609761,2023-12-12,True
2527,Medical,44524.36356758359,2023-07-30,False
2528,Auto,106239.35972768653,2022-06-16,True
2529,Property,43572.177590772946,2022-09-08,False
2530,Auto,108264.66220992438,2023-03-23,True
2531,Auto,51747.90433286494,2022-07-05,True
2532,Auto,15024.826122190232,2022-09-06,False
2533,Medical,32855.135917312866,2022-12-06,True
2534,Fraud,15921.034250727003,2023-03-22,False
2535,Fraud,59257.75607930783,2022-05-18,True
2536,Auto,34400.80243006324,2022-04-19,True
2537,Medical,87021.21251944883,2023-02-21,True
2538,Auto,61703.52470156137,2023-03-02,True
2539,Auto,8378.199558930526,2022-02-13,True
2540,Property,22031.269158647327,2022-12-08,False
2541,Medical,45675.618690443946,2022-07-20,False
2542,Medical,15873.924309569418,2023-01-13,False
2543,Fraud,77550.44031869496,2022-04-14,True
2544,Fraud,51666.532858902894,2023-04-03,False
2545,Auto,23000.169488728465,2023-02-19,False
2546,Property,20820.338107105697,2023-09-24,True
2547,Property,27129.655460955582,2023-02-06,True
2548,Property,4659.486772782972,2023-01-25,True
2549,Auto,43803.21747367856,2022-12-28,False
2550,Fraud,32364.897929503917,2023-03-10,False
2551,Medical,36983.33343718115,2023-01-18,True
2552,Auto,13886.815113176974,2022-01-28,False
2553,Property,27110.440913392064,2022-04-17,False
2554,Property,44554.67373912155,2023-06-24,False
2555,Auto,79865.26171094796,2022-07-05,False
2556,Property,22149.69750192599,2022-07-14,True
2557,Medical,36805.25143321093,2022-05-26,True
2558,Auto,18979.83806213803,2023-11-20,True
2559,Medical,49416.68253426432,2022-05-08,False
2560,Fraud,9558.520376211243,2022-04-16,True
2561,Property,47590.05784654888,2023-02-20,True
2562,Property,22431.421985878846,2022-12-18,False
2563,Fraud,36737.18676846109,2023-01-18,True
2564,Fraud,19824.368418383747,2023-12-24,False
2565,Fraud,19653.51112539464,2022-12-15,True
2566,Property,15048.16436357656,2023-04-26,False
2567,Fraud,11980.235345177012,2022-11-10,True
2568,Auto,33473.47526691818,2023-06-07,True
2569,Fraud,16956.864003003517,2022-12-26,True
2570,Auto,69995.8146065533,2022-11-17,False
2571,Auto,24432.43613370312,2023-01-19,False
2572,Medical,62502.90593351511,2022-01-17,True
2573,Auto,23158.446300445277,2023-01-05,False
2574,Auto,24202.96040388896,2022-03-07,False
2575,Fraud,33484.4850458272,2022-04-23,False
2576,Property,113214.30740229676,2023-10-06,True
2577,Fraud,28056.141559964253,2023-02-20,True
2578,Medical,18378.567289379414,2022-03-12,True
2579,Medical,19855.573816046384,2022-03-02,False
2580,Property,31829.556940967937,2023-03-20,True
2581,Auto,55415.84408996358,2022-11-10,True
2582,Medical,19615.419179553825,2023-04-28,True
2583,Property,72018.60155206383,2022-09-01,True
2584,Fraud,5299.318364453852,2023-06-01,True
2585,Fraud,19547.391463576274,2023-01-05,True
2586,Fraud,18892.978607395435,2022-11-13,False
2587,Auto,34091.11389915115,2022-01-21,True
2588,Auto,21050.64289793039,2023-11-29,True
2589,Property,32806.41784105038,2023-12-22,True
2590,Medical,11532.233430100978,2022-08-19,False
2591,Fraud,7868.056256952901,2023-06-10,True
2592,Auto,31794.1381814921,2023-08-14,False
2593,Auto,8919.532414449031,2023-04-14,False
2594,Medical,75183.54776040501,2023-11-25,False
2595,Fraud,4110.62352463862,2022-03-19,True
2596,Fraud,4438.09060416199,2023-07-17,False
2597,Medical,28208.65501867222,2023-06-14,True
2598,Property,202937.3096202747,2022-10-17,True
2599,Property,22147.848697457342,2022-08-06,False
2600,Medical,67084.53000749927,2022-04-10,False
2601,Medical,27300.249254559265,2022-05-29,True
2602,Property,15249.570861140148,2023-01-20,True
2603,Medical,44185.1341806759,2022-06-04,False
2604,Fraud,19126.468143281047,2023-01-30,True
2605,Property,23309.768334933542,2023-01-11,True
2606,Property,48386.69030090605,2022-04-12,False
2607,Property,20194.682569167144,2023-09-19,True
2608,Fraud,3966.8441981834508,2022-04-02,True
2609,Medical,13820.892865342783,2023-02-15,True
2610,Auto,60746.26673841507,2023-02-10,True
2611,Auto,39324.0904677459,2022-01-21,False
2612,Fraud,14392.082827210781,2023-09-24,True
2613,Fraud,84964.92510009503,2023-02-12,False
2614,Medical,20014.014851159758,2022-01-19,False
2615,Auto,59851.831888868444,2023-06-20,True
2616,Property,146565.47534913474,2023-06-22,True
2617,Fraud,45333.575711654026,2022-06-02,True
2618,Auto,78356.05660256906,2022-10-28,True
2619,Property,160790.54748360225,2023-02-17,False
2620,Property,40357.58465239736,2022-07-21,True
2621,Medical,93713.35520064428,2022-05-19,False
2622,Fraud,29249.224892792554,2022-01-24,True
2623,Property,10069.014629468651,2022-01-12,True
2624,Fraud,14007.655812808121,2022-05-15,False
2625,Auto,39812.163225225515,2022-03-22,False
2626,Auto,10032.679937047871,2022-12-21,False
2627,Fraud,43375.90002651464,2022-03-11,False
2628,Property,20320.65652902833,2022-07-23,False
2629,Property,8197.14823921179,2023-08-14,True
2630,Auto,51130.503865605446,2022-10-06,False
2631,Property,7787.038361297846,2023-12-12,False
2632,Property,125918.04616878556,2023-01-14,True
2633,Auto,97825.73391709726,2022-10-21,True
2634,Medical,11116.882732973885,2023-02-19,False
2635,Auto,21345.67175507111,2023-03-04,True
2636,Fraud,16539.366853085416,2022-06-05,True
2637,Medical,125937.00047310951,2023-08-11,True
2638,Fraud,37856.55935179204,2022-10-04,True
2639,Medical,20139.176670138222,2022-09-22,True
2640,Medical,64851.893589303705,2022-02-18,True
2641,Auto,16144.984783687141,2023-09-02,False
2642,Auto,28990.077228234895,2022-10-20,False
2643,Fraud,80004.70457805583,2022-01-21,True
2644,Auto,36940.34940640951,2023-03-20,False
2645,Medical,45376.226812126486,2023-06-19,False
2646,Auto,9164.126821647347,2023-04-17,True
2647,Fraud,5310.188583694982,2022-05-18,True
2648,Medical,21587.339419552616,2022-08-18,True
2649,Fraud,19733.084412924378,2023-02-09,True
2650,Property,14247.99119348097,2022-12-23,False
2651,Auto,61673.28075404082,2023-06-25,True
2652,Medical,45750.14216723355,2022-01-21,False
2653,Fraud,57948.499064324234,2023-09-03,True
2654,Auto,46739.74710138419,2023-07-29,False
2655,Auto,59392.08739223642,2023-10-07,True
2656,Fraud,68376.91800806414,2023-06-11,True
2657,Medical,24581.907625605527,2022-04-15,True
2658,Fraud,31983.879897965176,2023-09-15,True
2659,Auto,49217.14297275906,2022-12-02,False
2660,Fraud,22969.532975311737,2023-02-28,True
2661,Property,42110.795545700435,2023-09-15,False
2662,Auto,5849.037792406149,2022-01-04,False
2663,Medical,,2023-04-14,True
2664,Property,75651.82022488271,2023-10-26,True
2665,Fraud,75015.95167183715,2023-07-08,False
2666,Medical,56081.84588018177,2023-06-22,True
2667,Property,56846.42102381747,2022-07-13,False
2668,Fraud,23054.195154434405,2022-12-26,True
2669,Property,9529.599612202865,2023-06-04,True
2670,Auto,48434.78784595897,2022-03-14,True
2671,Medical,30678.24140233277,2022-03-19,False
2672,Property,7455.520953104932,2023-10-22,True
2673,Auto,22333.5156444206,2022-03-09,False
2674,Fraud,22262.251096701795,2023-11-26,True
2675,Auto,27573.83199476014,2022-11-30,False
2676,Fraud,44641.13416674351,2022-03-26,True
2677,Medical,17326.61576985057,2023-05-11,False
2678,Auto,28398.073099189933,2022-03-20,True
2679,Auto,26037.58493642977,2023-07-05,False
2680,Fraud,42868.67666631541,2022-11-02,False
2681,Property,14094.364254302647,2022-01-20,False
2682,Fraud,37604.06642792197,2023-08-05,False
2683,Property,37078.16204517873,2022-06-05,False
2684,Fraud,27401.69210376167,2022-04-27,False
2685,Medical,46839.442267877115,2023-03-26,True
2686,Property,26639.48024508137,2022-01-28,True
2687,Auto,5397.88092086047,2023-09-02,True
2688,Property,49318.80260840327,2022-11-25,False
2689,Fraud,50858.376177717786,2023-10-25,True
2690,Fraud,38576.71140222707,2022-12-30,False
2691,Property,29079.12061631493,2023-02-23,False
2692,Auto,28835.455255403638,2022-01-22,True
2693,Medical,12676.285868076766,2022-09-18,True
2694,Auto,16247.93520168886,2022-03-01,True
2695,Property,39446.14801875741,2023-02-17,False
2696,Fraud,43796.83305697219,2022-06-12,True
2697,Auto,24017.634402071595,2022-04-24,False
2698,Fraud,37433.114789073996,2022-12-20,False
2699,Fraud,53936.065953671656,2022-07-15,False
2700,Auto,21878.357912214313,2022-02-14,True
2701,Property,11626.056564996798,2023-09-17,True
2702,Auto,19947.481752616557,2022-06-28,True
2703,Medical,31702.086965587234,2023-05-08,True
2704,Fraud,37356.534310181385,2022-11-21,False
2705,Fraud,28184.280158974652,2023-01-05,False
2706,Property,37985.507167755,2023-07-22,False
2707,Fraud,185627.6421142642,2022-12-13,False
2708,Fraud,9766.425115986083,2022-04-25,True
2709,Fraud,34560.356459111084,2022-12-23,True
2710,Auto,52445.012442838604,2022-06-16,False
2711,Fraud,19927.89987591931,2022-12-20,True
2712,Auto,68177.48039401934,2022-04-25,False
2713,Property,99313.98290762556,2023-02-12,False
2714,Medical,39019.7189751953,2023-08-15,True
2715,Fraud,39346.306217348814,2022-11-19,False
2716,Medical,30371.672629545363,2023-06-25,True
2717,Auto,46741.93607054825,2022-02-11,True
2718,Property,84293.61145700303,2023-04-05,False
2719,Property,32717.991593622944,2022-04-29,True
2720,Auto,8939.716384047102,2023-07-28,True
2721,Medical,19164.867657547078,2023-10-29,False
2722,Fraud,40061.822608030525,2023-03-26,True
2723,Auto,38358.76685353251,2023-03-17,True
2724,Auto,35158.833728857804,2022-07-08,True
2725,Auto,8289.971906564539,2022-10-12,True
2726,Auto,23132.467002032332,2022-04-14,True
2727,Auto,24641.314552004078,2023-07-23,True
2728,Property,9216.753124752602,2023-04-02,False
2729,Auto,28425.49048816883,2022-11-07,True
2730,Property,21477.642734802408,2023-11-15,False
2731,Medical,12872.957947816914,2023-01-19,False
2732,Fraud,39706.881081658204,2023-10-30,False
2733,Property,29308.41896385169,2022-06-14,False
2734,Fraud,8347.501656526243,2023-02-11,False
2735,Fraud,13424.85538198747,2023-08-04,False
2736,Fraud,94184.45021896946,2023-04-21,True
2737,Property,17893.712486611472,2022-02-27,True
2738,Property,8862.904367933557,2023-12-20,False
2739,Property,67184.35003983903,2023-02-20,False
2740,Medical,39879.11805648174,2023-08-20,False
2741,Property,118245.88311807858,2023-09-05,True
2742,Medical,53263.111807287896,2022-09-08,True
2743,Property,15539.716871124265,2022-08-08,False
2744,Property,21547.963647785145,2022-06-09,False
2745,Fraud,57160.019087876106,2022-07-06,False
2746,Auto,15237.058473571224,2023-08-22,False
2747,Fraud,39553.90862095047,2023-04-09,False
2748,Property,34919.416345884245,2023-05-13,False
2749,Auto,78702.74288236542,2022-11-26,True
2750,Auto,7617.555239941706,2022-12-15,True
2751,Medical,14237.465665399655,2023-05-15,True
2752,Auto,124631.67359787061,2023-10-29,False
2753,Medical,64606.14816906401,2023-05-05,True
2754,Fraud,22149.317404979465,2022-10-07,True
2755,Medical,78262.40012951348,2022-06-13,False
2756,Property,2446.7931085022888,2023-02-02,False
2757,Auto,28245.788023473742,2022-03-09,False
2758,Property,9418.724171891103,2023-03-04,False
2759,Auto,18480.216372077564,2023-03-08,False
2760,Auto,55362.200637236085,2023-01-10,True
2761,Fraud,15663.14539159017,2023-12-25,True
2762,Medical,66242.35235651665,2023-09-24,False
2763,Fraud,128327.12512271458,2023-11-28,False
2764,Medical,7216.092728602042,2023-02-27,True
2765,Fraud,21363.927756113684,2023-12-29,True
2766,Fraud,51066.69593650421,2023-10-04,True
2767,Auto,33727.99975111845,2022-03-19,False
2768,Fraud,9129.962733211843,2023-05-03,False
2769,Fraud,17647.791251481696,2022-06-19,False
2770,Medical,107870.4796466516,2022-02-07,False
2771,Fraud,47256.271918876184,2023-07-21,True
2772,Auto,24142.394842644513,2022-10-17,True
2773,Fraud,11448.676039557507,2023-07-12,False
2774,Property,80305.61755386612,2022-06-20,True
2775,Property,59550.244575806966,2023-10-04,False
2776,Medical,55917.84646465035,2023-11-07,True
2777,Medical,62642.19180605601,2023-08-05,False
2778,Property,29081.9986217833,2022-10-19,False
2779,Fraud,80731.36791220591,2023-08-04,True
2780,Fraud,47914.98463571063,2023-02-26,True
2781,Medical,38408.65009284553,2022-04-15,True
2782,Auto,52477.29504685429,2023-07-20,True
2783,Fraud,64326.10930276334,2023-02-10,True
2784,Property,35251.62787603526,2023-04-04,False
2785,Auto,45288.86970642839,2022-09-05,False
2786,Auto,143483.0591970258,2022-11-05,False
2787,Fraud,7226.70681996658,2023-01-08,True
2788,Auto,17849.760704466764,2022-04-16,False
2789,Medical,8757.705891576183,2022-11-11,True
2790,Auto,50662.376487842084,2023-09-01,True
2791,Medical,1280.9517187150534,2023-06-23,True
2792,Fraud,77881.00401533826,2022-03-13,False
2793,Auto,42342.295298622,2023-01-13,False
2794,Property,77420.94545147779,2023-05-11,True
2795,Property,34258.62954629026,2022-07-04,False
2796,Medical,44226.49305549081,2022-05-14,False
2797,Medical,76273.64122430528,2022-06-23,True
2798,Fraud,15416.799067706032,2023-09-02,True
2799,Auto,7281.247567681033,2023-01-28,False
2800,Medical,43612.95052192049,2022-03-05,False
2801,Medical,35803.80617802019,2023-02-19,True
2802,Fraud,28646.913201108528,2023-02-07,False
2803,Auto,84601.97637267184,2022-04-23,False
2804,Auto,47019.72743971443,2022-03-06,False
2805,Medical,4486.80259084993,2023-12-29,True
2806,Auto,58655.60629142969,2023-02-05,True
2807,Auto,61634.468460101416,2022-10-17,True
2808,Auto,15579.472357218747,2023-04-28,False
2809,Property,14745.68640878989,2023-02-24,True
2810,Auto,16727.879849696747,2022-11-11,True
2811,Property,39671.03244719667,2022-03-30,False
2812,Auto,86328.05604856332,2023-10-23,False
2813,Auto,19468.600450532835,2022-12-23,False
2814,Auto,98029.57184451689,2023-06-02,False
2815,Medical,16786.176096997897,2022-12-31,True
2816,Medical,62627.672150988794,2022-09-24,True
2817,Property,12824.756801468733,2023-02-10,False
2818,Auto,16940.432546225267,2022-05-19,True
2819,Property,22423.98933269992,2022-06-14,True
2820,Auto,9274.798306275228,2023-11-28,False
2821,Fraud,17883.520101977094,2023-10-28,False
2822,Property,15734.98018632937,2022-04-16,False
2823,Medical,28812.78279394239,2022-05-29,True
2824,Fraud,63114.4092030395,2022-07-04,True
2825,Medical,11641.533871082152,2023-02-14,True
2826,Fraud,29319.797627354546,2023-12-04,True
2827,Fraud,14282.651598247805,2023-11-06,True
2828,Fraud,114963.31031089333,2022-07-20,True
2829,Property,24487.75475376575,2023-09-10,False
2830,Property,38706.59219031913,2023-12-28,False
2831,Medical,19635.88781684174,2022-08-08,False
2832,Property,47374.505077036825,2023-04-15,False
2833,Medical,51059.38573500737,2023-12-30,True
2834,Auto,37433.65201088547,2023-03-10,False
2835,Medical,27472.19222869791,2022-01-29,False
2836,Medical,33390.866583860596,2022-03-05,False
2837,Property,122442.6315166345,2022-04-06,False
2838,Medical,97394.82851068708,2023-10-28,True
2839,Property,32789.859311987835,2023-06-24,True
2840,Medical,48398.09242188793,2023-05-25,True
2841,Auto,36718.548985289366,2022-12-06,False
2842,Property,122071.72936214574,2023-11-19,False
2843,Property,19160.85893986512,2022-09-08,True
2844,Auto,25834.543863933817,2023-12-07,False
2845,Property,9897.865158715202,2022-10-06,False
2846,Medical,25543.06037247982,2022-02-08,True
2847,Fraud,26405.142227730496,2022-03-10,False
2848,Property,73790.27659369257,2022-10-04,False
2849,Fraud,47377.84829142789,2022-04-30,False
2850,Medical,27428.028482809415,2022-03-27,False
2851,Auto,23007.07683758231,2022-06-26,False
2852,Property,51430.49152861686,2023-08-29,False
2853,Fraud,19352.5933566126,2022-04-02,False
2854,Auto,34272.52495509565,2023-02-24,False
2855,Auto,33361.49699151022,2022-03-22,False
2856,Property,46643.40463284984,2022-12-07,False
2857,Fraud,19026.628577905012,2023-02-25,True
2858,Property,19814.661851414858,2022-08-16,True
2859,Medical,14713.75725774495,2023-04-18,True
2860,Auto,3194.242375555847,2022-03-29,True
2861,Fraud,20990.59791207182,2022-12-16,False
2862,Property,18597.694619238897,2023-10-02,True
2863,Auto,108940.30725566784,2022-07-09,True
2864,Property,35797.48862302974,2023-10-08,True
2865,Fraud,10130.707354221053,2022-05-16,True
2866,Medical,10920.72104984129,2022-11-21,True
2867,Medical,51427.59475431577,2022-02-09,False
2868,Medical,80139.38098193647,2023-10-12,True
2869,Property,5293.915528373198,2022-10-14,False
2870,Auto,30400.073386941098,2022-09-13,False
2871,Medical,11241.653479459872,2023-08-20,False
2872,Medical,10081.197013560792,2023-02-24,False
2873,Medical,52409.776789072566,2023-06-23,True
2874,Medical,32055.89571665934,2022-10-18,False
2875,Fraud,15573.64262119666,2022-11-12,False
2876,Fraud,4352.298281902259,2022-05-12,False
2877,Auto,26167.73314259237,2023-08-26,True
2878,Fraud,46861.72188072017,2023-06-23,False
2879,Fraud,38166.894689247754,2022-10-30,True
2880,Fraud,6354.938614992732,2022-10-09,True
2881,Property,47966.050069914854,2023-05-07,False
2882,Fraud,60353.880414963,2022-10-07,False
2883,Property,47069.54677757147,2023-05-15,False
2884,Property,22279.910489475325,2022-07-18,False
2885,Fraud,83181.47068644624,2023-01-10,True
2886,Property,59940.001632727304,2022-10-27,False
2887,Medical,15300.270496741248,2023-10-28,True
2888,Auto,5453.542647083719,2022-10-26,True
2889,Fraud,31981.387281674128,2023-07-09,True
2890,Fraud,26413.49157284085,2022-11-18,True
2891,Auto,26880.949096554607,2022-04-20,False
2892,Fraud,65716.98166988415,2023-09-15,True
2893,Fraud,24074.667987934434,2023-04-16,True
2894,Auto,20475.476807262334,2023-02-16,False
2895,Property,56565.790874517916,2023-05-28,False
2896,Medical,25264.679957553075,2023-04-25,False
2897,Property,2446.992066617542,2022-05-20,False
2898,Medical,12906.962828529631,2023-11-21,True
2899,Auto,14390.440559486311,2023-05-19,True
2900,Property,88091.30855480203,2022-03-01,True
2901,Property,37272.45392454322,2022-07-02,True
2902,Medical,26984.860205739667,2023-02-23,True
2903,Medical,14246.470292241875,2022-08-15,True
2904,Medical,14648.198298101044,2023-01-26,False
2905,Medical,53574.210342892475,2022-05-24,False
2906,Fraud,76941.51628158236,2023-07-18,True
2907,Auto,32999.896466263686,2023-08-16,True
2908,Medical,21382.33711386856,2023-10-23,True
2909,Property,116447.2827177418,2022-01-27,True
2910,Property,45780.91482610396,2023-09-15,True
2911,Property,68336.20311401936,2023-05-23,False
2912,Medical,49179.31113528112,2023-08-14,False
2913,Auto,122926.15101508307,2022-05-07,False
2914,Fraud,28504.082035839652,2023-04-01,True
2915,Medical,32328.42274405242,2022-10-08,True
2916,Medical,,2023-01-30,False
2917,Fraud,69382.22529145349,2022-11-15,True
2918,Auto,52553.663827625925,2023-03-17,True
2919,Medical,25316.734415162726,2022-12-07,True
2920,Property,61768.88466813505,2023-11-25,True
2921,Property,22958.389648311644,2022-04-29,False
2922,Medical,2753.486930997375,2023-11-21,True
2923,Auto,25378.47170945905,2023-12-14,False
2924,Property,26848.339404455026,2023-01-03,True
2925,Property,25415.10264875772,2023-01-20,False
2926,Fraud,105681.38013297267,2023-05-25,False
2927,Auto,49855.01563797243,2023-08-05,True
2928,Medical,15156.36151894435,2022-06-07,False
2929,Fraud,47320.82713716822,2023-09-02,False
2930,Fraud,10214.990726238924,2023-12-18,False
2931,Fraud,15000.688518922549,2022-03-27,False
2932,Auto,23716.119802928,2022-12-27,False
2933,Auto,101929.95512861873,2022-03-26,True
2934,Auto,24678.918006553013,2022-12-25,False
2935,Medical,17027.16458635623,2023-12-28,True
2936,Auto,12002.67829304813,2022-05-13,False
2937,Fraud,18732.42987692447,2023-01-22,False
2938,Property,13523.65370660763,2022-09-04,True
2939,Medical,48384.20584488261,2022-05-21,False
2940,Medical,44607.83294651019,2023-03-23,False
2941,Medical,20649.06355659539,2022-03-17,False
2942,Fraud,24983.50225523736,2022-04-08,True
2943,Auto,20202.48207183885,2022-10-30,True
2944,Fraud,6552.628407079111,2023-04-11,False
2945,Property,25832.377212166513,2022-02-24,True
2946,Auto,23065.361212464573,2022-11-01,False
2947,Property,35543.561977948986,2023-06-18,True
2948,Medical,9245.463057917437,2022-02-04,True
2949,Medical,13489.28510436149,2023-06-24,True
2950,Fraud,29680.944845892936,2023-05-04,False
2951,Auto,82393.56418261743,2023-11-13,True
2952,Medical,2350.2499263627087,2022-05-20,False
