user_id,plan,signup_date,churn_date,monthly_fee,country
2675,Premium,2023-06-08,2024-01-19,199,
2676,Basic,2023-01-26,,199,Australia
2677,Basic,2023-06-18,,399,Germany
2678,Basic,2023-01-23,,799,UK
2679,Basic,2023-02-16,,199,
2680,Standard,2023-01-13,,799,India
2681,Basic,2023-08-05,2024-02-29,399,Germany
2682,Premium,2023-11-18,,399,UK
2683,Basic,2023-07-13,,,Germany
2684,Basic,2023-05-24,,399,UK
2685,Basic,2023-03-14,,799,UK
2686,Basic,2023-06-05,,199,US
2687,Basic,2023-03-18,,399,Australia
2688,Basic,2023-06-18,2023-01-31,399,UK
2689,Standard,2023-10-14,,199,India
2690,Basic,2023-03-26,,399,
2691,Standard,2023-07-01,2023-10-26,199,Australia
2692,Standard,2023-11-11,,199,US
2693,Basic,2023-10-24,,199,Australia
2694,Standard,2023-04-22,,399,Australia
2695,,2023-08-18,,799,UK
2696,Standard,2023-04-06,,399,India
2697,Standard,2023-06-17,2023-11-12,399,UK
2698,Basic,2023-06-05,2023-08-15,199,India
2699,Premium,2023-04-15,,799,India
2700,Premium,2023-07-12,2023-10-31,399,Germany
2701,Standard,2023-11-26,,799,UK
2702,,2023-05-12,,799,US
2703,Basic,2023-12-21,,199,
2704,Basic,2023-05-18,,399,Australia
2705,Premium,2023-11-27,,,Germany
2706,Premium,2023-09-27,,199,US
2707,Basic,2023-02-07,,399,
2708,Basic,2023-02-14,,,
2709,Basic,2023-06-12,,199,UK
2710,Basic,2023-11-27,2023-04-18,799,India
2711,Premium,2023-09-10,,799,UK
2712,Standard,2023-06-18,,399,
2713,Basic,2023-10-12,,199,UK
2714,Basic,2023-10-01,,199,Germany
2715,Basic,2023-01-20,,199,US
2716,Basic,2023-08-27,,799,
2717,Standard,2023-09-27,2023-06-20,799,Germany
2718,,2023-11-06,,399,US
2719,Premium,2023-01-31,2023-11-14,199,Germany
2720,Basic,2023-11-10,,199,Australia
2721,Premium,2023-04-14,,799,India
2722,Premium,2023-06-19,2023-04-11,399,India
2723,Premium,2023-07-05,2023-03-21,799,India
2724,Standard,2023-05-08,,399,Australia
2725,Basic,2023-07-29,2024-02-06,799,
2726,Basic,2023-10-08,2024-02-03,399,
2727,Basic,2023-09-10,,399,Australia
2728,Basic,2023-01-19,,199,India
2729,Basic,2023-07-19,,799,India
2730,Standard,2023-08-08,,399,US
2731,Standard,2023-05-16,2023-04-20,199,US
2732,Standard,2023-08-11,,199,UK
2733,Basic,2023-01-03,,199,Germany
2734,,2023-08-24,,399,US
2735,Premium,2023-12-08,,199,US
2736,Premium,2023-08-16,,199,US
2737,,2023-05-22,,399,US
2738,Standard,2023-01-09,2023-09-22,199,Australia
2739,,2023-07-09,2023-11-13,799,UK
2740,Basic,2023-12-16,,399,US
2741,Basic,2023-06-14,2023-12-03,399,
2742,Basic,2023-05-19,,199,Germany
2743,Basic,2023-10-03,,199,US
2744,Basic,2023-10-18,2023-07-04,199,Australia
2745,Standard,2023-02-22,,799,
2746,Premium,2023-06-24,2023-03-31,799,India
2747,Standard,2023-04-20,,199,India
2748,Basic,2023-07-22,,399,UK
2749,Premium,2023-05-16,,199,India
2750,Standard,2023-01-04,,,US
2751,Basic,2023-06-04,2023-03-04,,Australia
2752,Standard,2023-06-21,,399,UK
2753,Basic,2023-12-24,,399,
2754,Basic,2023-02-16,,799,US
2755,Premium,2023-04-04,,399,India
2756,Basic,2023-02-17,,399,Germany
2757,Standard,2023-08-28,,,US
2758,Premium,2023-12-13,,399,Germany
2759,Standard,2023-08-01,2023-06-06,399,
2760,Basic,2023-12-06,,799,Germany
2761,Basic,2023-11-20,,399,
2762,Basic,2023-05-19,,399,UK
2763,Standard,2023-07-24,2023-09-08,199,Australia
2764,Basic,2023-03-14,,199,India
2765,Basic,2023-01-04,2023-08-18,199,India
2766,,2023-03-17,,399,US
2767,Standard,2023-11-25,,399,India
2768,Basic,2023-03-18,,,UK
2769,Standard,2023-10-31,,399,India
2770,Standard,2023-09-13,2024-03-22,799,US
2771,Basic,2023-04-12,2023-06-05,199,India
2772,Basic,2023-04-16,,799,Australia
2773,Premium,2023-11-29,2023-03-12,399,
2774,Standard,2023-02-08,,399,Germany
2775,Standard,2023-11-10,2023-11-01,199,Germany
2776,Basic,2023-10-02,,399,
2777,Basic,2023-03-29,,399,Germany
2778,Basic,2023-07-30,,399,Australia
2779,Basic,2023-03-18,,799,UK
2780,Basic,2023-03-18,,799,US
2781,Basic,2023-01-28,,,Australia
2782,Premium,2023-09-02,,399,US
2783,,2023-03-07,,,UK
2784,Premium,2023-09-23,,799,Australia
2785,Premium,2023-07-24,,199,India
2786,Basic,2023-02-27,,199,UK
2787,,2023-07-20,2023-11-23,199,Germany
2788,Basic,2023-08-13,,199,Australia
2789,,2023-05-22,,199,UK
2790,,2023-03-25,2023-04-25,199,UK
2791,Standard,2023-05-23,2023-04-29,399,Australia
2792,,2023-12-18,,199,Germany
2793,Standard,2023-02-02,,199,
2794,Basic,2023-06-01,,799,Germany
2795,Basic,2023-06-07,,799,UK
2796,Standard,2023-05-21,,,US
2797,Basic,2023-09-08,,399,
2798,Standard,2023-10-30,2023-03-13,399,
2799,,2023-04-22,,199,UK
2800,Basic,2023-05-24,2023-05-30,199,Australia
2801,Premium,2023-07-28,2023-11-05,199,Australia
2802,Premium,2023-08-12,2023-03-04,199,Australia
2803,Premium,2023-02-12,,,Germany
2804,,2023-09-21,2023-11-02,199,India
2805,Standard,2023-09-01,2023-07-02,199,Australia
2806,,2023-01-03,,199,Australia
2807,Premium,2023-05-05,2023-04-30,399,
2808,Basic,2023-09-25,,199,US
2809,Standard,2023-03-25,,399,US
2810,Standard,2023-01-16,,199,UK
2811,Basic,2023-11-30,2023-05-14,199,UK
2812,Standard,2023-02-28,2023-02-11,199,UK
2813,Standard,2023-06-26,,399,Australia
2814,Basic,2023-03-04,2023-07-09,199,US
2815,Standard,2023-02-18,,799,UK
2816,Premium,2023-11-03,2024-03-22,399,US
2817,Standard,2023-09-03,,399,Australia
2818,Basic,2023-10-16,,199,
2819,Basic,2023-10-13,,199,Australia
2820,Basic,2023-11-28,,199,UK
2821,Premium,2023-01-15,,399,Australia
2822,Basic,2023-12-04,,399,Australia
2823,Standard,2023-09-12,,399,US
2824,Basic,2023-04-02,,399,India
2825,Basic,2023-10-06,2023-08-14,799,Germany
2826,Premium,2023-07-25,2024-03-04,799,UK
2827,Standard,2023-04-04,,199,India
2828,Basic,2023-08-13,2023-12-03,399,
2829,Basic,2023-10-28,,199,UK
2830,Basic,2023-11-14,2023-10-19,399,India
2831,Standard,2023-07-18,,199,Australia
2832,Standard,2023-09-28,2023-05-01,199,UK
2833,Basic,2023-08-22,,799,India
2834,Basic,2023-02-15,2023-08-15,399,Germany
2835,Basic,2023-03-05,2023-04-09,199,Australia
2836,Premium,2023-08-18,2023-09-07,199,UK
2837,,2023-09-06,,399,
2838,Basic,2023-09-03,2024-03-24,799,
2839,Premium,2023-03-16,,399,UK
2840,Basic,2023-06-06,2024-02-13,,India
2841,Basic,2023-08-11,2023-09-01,199,UK
2842,Premium,2023-07-09,,399,Australia
2843,Premium,2023-02-21,,799,US
2844,,2023-03-29,,399,
2845,Standard,2023-11-09,,199,India
2846,Basic,2023-12-05,,399,Germany
2847,Premium,2023-03-07,,399,UK
2848,Basic,2023-05-30,,399,Australia
2849,Standard,2023-01-20,,799,UK
2850,Basic,2023-02-02,,799,Germany
2851,Standard,2023-11-24,,399,Australia
2852,Basic,2023-10-08,,199,Germany
2853,Basic,2023-02-15,2024-03-23,199,Australia
2854,Premium,2023-03-14,2023-06-25,799,US
2855,Basic,2023-12-20,,,
2856,Standard,2023-11-09,,199,Australia
2857,Basic,2023-12-09,,399,Germany
2858,Basic,2023-05-13,2023-09-20,199,India
2859,Basic,2023-02-24,,199,
2860,Basic,2023-03-02,2024-02-05,399,US
2861,Premium,2023-12-11,,399,UK
2862,Basic,2023-01-08,2024-03-15,199,US
2863,,2023-09-29,,799,US
2864,Standard,2023-09-03,,799,UK
2865,Basic,2023-06-25,2023-09-21,,Australia
2866,Standard,2023-04-26,,199,US
2867,Standard,2023-11-13,,399,
2868,Premium,2023-09-28,2023-09-01,199,US
2869,Basic,2023-07-12,,199,India
2870,Basic,2023-05-30,,399,
2871,Premium,2023-05-11,,799,India
2872,Premium,2023-04-12,2024-02-01,199,
2873,Premium,2023-11-06,,,Germany
2874,Basic,2023-09-27,,799,UK
2875,Premium,2023-10-19,,799,
2876,Standard,2023-07-29,,799,
2877,Standard,2023-12-27,,199,Australia
2878,Basic,2023-12-04,2023-04-01,799,Australia
2879,Standard,2023-03-08,2024-01-28,199,Germany
2880,Basic,2023-01-10,,799,Australia
2881,Basic,2023-02-18,,199,Australia
2882,Premium,2023-04-21,2023-04-18,199,India
2883,Basic,2023-11-17,2023-05-05,399,Australia
2884,Basic,2023-08-07,,199,Australia
2885,Basic,2023-02-26,,199,Germany
2886,Premium,2023-10-10,2023-12-26,399,Germany
2887,Standard,2023-04-23,2023-09-03,799,US
2888,Basic,2023-05-13,,399,Australia
2889,Premium,2023-03-12,,199,Australia
2890,Premium,2023-03-24,,199,
2891,Basic,2023-02-26,,199,Australia
2892,Standard,2023-12-15,,399,India
2893,Premium,2023-09-28,,399,
2894,Standard,2023-04-21,,199,Australia
2895,Basic,2023-12-23,2023-08-31,199,India
2896,Premium,2023-03-17,,199,US
2897,Standard,2023-06-07,,199,
2898,Basic,2023-01-20,,199,UK
2899,Basic,2023-05-11,,799,Australia
2900,Basic,2023-11-25,,199,
2901,Basic,2023-05-02,,399,Germany
2902,Premium,2023-02-10,2023-11-30,399,
2903,Basic,2023-06-16,,199,Germany
2904,Basic,2023-05-10,,399,Australia
2905,Standard,2023-01-23,,399,India
2906,Basic,2023-10-06,,199,Germany
2907,,2023-09-08,,799,
2908,Basic,2023-01-09,,199,
2909,Basic,2023-01-13,2023-08-18,799,Germany
2910,Basic,2023-11-03,2024-01-17,399,US
2911,Basic,2023-11-16,,399,US
2912,Basic,2023-02-21,,799,US
2913,Standard,2023-07-28,,799,Germany
2914,,2023-02-07,,399,Germany
2915,Basic,2023-04-10,2023-03-02,799,
2916,Standard,2023-07-12,,199,Australia
2917,Standard,2023-07-10,2023-11-16,399,Australia
2918,Premium,2023-02-20,,199,India
2919,Basic,2023-05-21,,199,Germany
2920,Basic,2023-06-17,,799,Australia
2921,Basic,2023-11-07,2024-01-08,199,Australia
2922,Standard,2023-04-19,2023-06-14,199,US
2923,Premium,2023-07-26,,799,US
2924,Basic,2023-10-27,,199,US
2925,Basic,2023-04-20,,199,UK
2926,Premium,2023-07-15,2023-04-23,399,Australia
2927,Premium,2023-06-01,,399,US
2928,,2023-08-31,,799,US
2929,Premium,2023-05-08,,399,Germany
2930,Basic,2023-04-15,,399,
2931,Standard,2023-01-10,2024-02-25,399,US
2932,Standard,2023-12-22,,399,Germany
2933,Basic,2023-05-28,,399,India
2934,Standard,2023-12-31,,799,US
2935,Standard,2023-12-30,,199,
2936,Basic,2023-05-20,,199,Germany
2937,Premium,2023-07-09,2023-03-18,199,
2938,Standard,2023-04-04,,399,US
2939,,2023-08-17,,199,India
2940,Basic,2023-03-04,,399,US
2941,Basic,2023-12-06,2024-02-26,799,Germany
2942,Standard,2023-01-25,,399,India
2943,Basic,2023-09-25,2023-08-24,199,India
2944,Standard,2023-10-08,2024-02-19,799,India
2945,Premium,2023-01-11,,199,UK
2946,Basic,2023-11-16,,399,Germany
2947,Standard,2023-07-20,,399,UK
2948,Standard,2023-05-06,,199,
2949,Basic,2023-11-02,,799,India
2950,Premium,2023-07-09,,199,UK
2951,Premium,2023-03-30,,,US
2952,Standard,2023-12-21,2024-02-15,199,UK
2953,Standard,2023-04-26,,199,Australia
2954,Standard,2023-12-18,,199,
2955,Premium,2023-06-26,,199,India
2956,Standard,2023-01-14,,399,India
2957,Standard,2023-09-14,2023-04-17,399,
2958,Premium,2023-07-28,,799,
2959,Basic,2023-10-08,2023-10-16,199,Germany
2960,Premium,2023-11-24,,199,US
2961,Basic,2023-11-21,2023-05-02,399,
2962,Basic,2023-04-15,,199,
2963,Basic,2023-05-27,,399,Germany
2964,,2023-10-06,,399,
2965,Premium,2023-01-09,,199,UK
2966,Standard,2023-04-28,,799,Australia
2967,Standard,2023-04-04,,399,Australia
2968,Standard,2023-05-24,,399,Australia
2969,Premium,2023-10-16,,199,
2970,Standard,2023-01-14,,199,Australia
2971,Basic,2023-09-14,2024-03-04,199,US
2972,Basic,2023-12-12,,199,UK
2973,Premium,2023-07-05,2023-05-10,199,Australia
2974,Standard,2023-12-11,,799,India
2975,Basic,2023-07-26,,399,
2976,Basic,2023-12-12,,399,UK
2977,Premium,2023-06-21,,199,US
2978,Basic,2023-09-27,,799,Australia
2979,Standard,2023-08-09,2024-02-17,199,US
2980,,2023-06-01,,799,
2981,Basic,2023-04-21,2023-08-13,,Australia
2982,Basic,2023-07-02,,399,India
2983,Standard,2023-12-05,2023-08-10,,UK
2984,Premium,2023-03-13,,399,India
2985,Standard,2023-10-10,,199,Australia
2986,,2023-03-15,2023-04-08,199,Germany
2987,Basic,2023-12-21,,199,UK
2988,Standard,2023-08-03,,199,US
2989,Standard,2023-11-24,,399,Australia
2990,Premium,2023-01-23,,199,India
2991,Basic,2023-03-09,2024-02-23,799,
2992,Premium,2023-12-28,2023-09-29,199,Germany
2993,Standard,2023-04-03,,399,
2994,Basic,2023-11-17,,,Australia
2995,Basic,2023-11-20,,199,US
2996,Premium,2023-03-04,2023-04-30,399,India
2997,Basic,2023-08-12,2024-01-10,799,UK
2998,Basic,2023-08-13,,199,Germany
2999,Basic,2023-12-12,2023-02-09,399,Australia
3000,Premium,2023-12-03,,199,Australia
3001,Standard,2023-04-13,2023-10-21,799,Australia
3002,Premium,2023-08-03,2023-10-25,399,Australia
3003,Basic,2023-07-11,,399,India
3004,Standard,2023-06-09,,799,UK
3005,Standard,2023-07-26,,199,US
3006,Premium,2023-09-26,2023-12-16,799,Germany
3007,Premium,2023-07-13,,799,Australia
3008,Basic,2023-06-01,,799,
3009,Standard,2023-08-25,,799,Australia
3010,Basic,2023-03-29,,199,UK
3011,Standard,2023-01-11,,,UK
3012,Basic,2023-07-06,,199,India
3013,Basic,2023-08-02,,399,India
3014,Basic,2023-01-15,,199,
3015,Standard,2023-09-23,2023-05-28,,
3016,Basic,2023-10-24,,399,India
3017,Standard,2023-03-14,,799,Germany
3018,Basic,2023-02-21,,199,
3019,Basic,2023-05-08,,799,India
3020,Premium,2023-01-28,,799,Australia
3021,Basic,2023-03-06,,399,India
3022,Basic,2023-01-17,2023-10-07,199,Germany
3023,Standard,2023-12-17,,399,India
3024,Basic,2023-05-18,,199,India
3025,Basic,2023-11-15,,399,Australia
3026,Basic,2023-08-17,,199,
3027,Premium,2023-09-11,2023-03-30,199,Australia
3028,Standard,2023-07-29,,199,Australia
3029,Standard,2023-10-21,2023-08-13,199,India
3030,Standard,2023-08-19,,199,Australia
3031,Basic,2023-08-29,,799,UK
3032,Basic,2023-03-11,,399,US
3033,Premium,2023-04-14,,199,US
3034,Basic,2023-07-23,,399,Australia
3035,Basic,2023-02-22,,399,
3036,Basic,2023-11-26,,799,Germany
3037,Basic,2023-02-23,,199,Australia
3038,,2023-10-03,2023-03-21,199,
3039,Basic,2023-12-01,,,Australia
3040,Standard,2023-01-31,,199,India
3041,Basic,2023-05-15,2024-03-12,199,
3042,,2023-02-27,,199,Germany
3043,Basic,2023-04-15,,199,Australia
3044,Basic,2023-09-23,,,UK
3045,Standard,2023-01-10,,199,
3046,Standard,2023-09-10,,799,US
3047,Basic,2023-10-22,,,
3048,Basic,2023-06-05,2023-11-22,399,UK
3049,Basic,2023-06-07,,199,UK
3050,Basic,2023-02-06,,199,UK
3051,Basic,2023-04-29,,399,Germany
3052,Standard,2023-03-08,2024-02-12,199,Germany
3053,Basic,2023-08-30,2023-05-07,399,
3054,Basic,2023-10-26,2023-06-06,199,Germany
3055,Standard,2023-08-01,,799,US
3056,,2023-11-04,,399,India
3057,Standard,2023-04-11,2023-10-03,399,
3058,Basic,2023-02-25,,799,Australia
3059,Basic,2023-11-28,,199,Australia
3060,,2023-11-20,,199,
3061,Basic,2023-08-27,,199,India
3062,Basic,2023-08-19,2023-04-27,199,Australia
3063,Standard,2023-12-28,,399,
3064,Standard,2023-04-02,2023-04-17,199,
3065,Standard,2023-10-06,,199,UK
3066,Basic,2023-04-19,,,US
3067,Basic,2023-11-13,,199,Australia
3068,,2023-06-17,,399,US
3069,Basic,2023-10-27,,199,
3070,Standard,2023-08-06,,199,India
3071,Standard,2023-08-10,,399,
3072,Standard,2023-06-10,2024-02-11,799,Australia
3073,Basic,2023-01-16,,199,US
3074,Basic,2023-10-05,,199,UK
3075,Standard,2023-02-26,,199,UK
3076,Premium,2023-03-03,,199,
3077,Premium,2023-12-29,,199,India
3078,Basic,2023-11-23,,399,Germany
3079,Basic,2023-08-30,,199,Australia
3080,Premium,2023-03-31,,399,
3081,Standard,2023-03-13,2023-08-22,399,UK
3082,Premium,2023-11-22,,199,UK
3083,Basic,2023-01-30,,199,India
3084,Standard,2023-12-25,,,UK
3085,Standard,2023-10-15,,199,Australia
3086,Standard,2023-03-27,,799,India
3087,Basic,2023-08-22,,199,US
3088,Basic,2023-08-23,,399,India
3089,Standard,2023-11-09,2023-06-25,199,Australia
3090,Basic,2023-12-31,,199,Australia
3091,Standard,2023-09-22,,199,US
3092,,2023-10-14,2023-06-28,199,
3093,Basic,2023-11-23,,799,India
3094,Premium,2023-09-26,,399,Australia
3095,Basic,2023-07-05,,199,Australia
3096,Standard,2023-05-11,2023-05-21,399,US
3097,,2023-10-18,2023-06-08,799,Germany
3098,Basic,2023-10-04,,399,India
3099,Basic,2023-11-16,2023-10-10,199,Australia
3100,Basic,2023-12-17,,799,UK
3101,Basic,2023-06-29,2023-07-15,199,US
3102,Standard,2023-10-17,,399,Germany
3103,Premium,2023-06-12,2023-11-23,399,Germany
3104,Basic,2023-09-28,2023-06-16,799,US
3105,Basic,2023-04-06,,799,Germany
3106,Basic,2023-09-19,2023-11-05,799,Australia
3107,Standard,2023-12-31,,199,Germany
3108,Basic,2023-12-19,,799,India
3109,Standard,2023-10-15,,199,UK
3110,Standard,2023-03-24,,199,Australia
3111,Standard,2023-08-13,2023-12-30,399,US
3112,Basic,2023-08-11,2023-02-10,399,UK
3113,Standard,2023-04-28,,399,
3114,Basic,2023-07-11,,399,Australia
3115,Basic,2023-03-20,,799,UK
3116,Premium,2023-03-19,,199,Germany
3117,Standard,2023-05-27,,199,
3118,Basic,2023-04-17,2023-04-11,799,US
3119,Basic,2023-09-28,,199,US
3120,Basic,2023-09-01,,399,India
3121,Basic,2023-03-14,,399,Germany
3122,Basic,2023-12-23,,399,India
3123,Basic,2023-12-20,,399,India
3124,Standard,2023-01-26,2023-07-08,199,Germany
3125,Standard,2023-07-29,,799,Australia
3126,Standard,2023-04-02,,199,
3127,Standard,2023-05-05,,199,India
3128,Basic,2023-03-14,2023-09-03,199,UK
3129,,2023-05-03,2023-02-25,399,
3130,Premium,2023-11-05,,399,Australia
3131,Premium,2023-07-03,,799,Germany
3132,Premium,2023-07-06,,399,US
3133,Premium,2023-07-17,,399,Australia
3134,Standard,2023-03-19,,799,India
3135,Basic,2023-12-14,,399,UK
3136,Standard,2023-07-05,,399,
3137,Standard,2023-12-10,,399,Germany
3138,Standard,2023-09-10,2023-11-12,199,US
3139,Standard,2023-01-13,2023-07-11,799,
3140,Basic,2023-10-26,,199,UK
3141,Basic,2023-03-17,,399,US
3142,Premium,2023-02-20,2023-05-12,399,Germany
3143,Standard,2023-10-02,2023-04-09,799,
3144,Standard,2023-05-29,,799,Australia
3145,Basic,2023-08-07,2023-06-12,399,India
3146,Basic,2023-05-02,,399,Germany
3147,Premium,2023-07-30,,199,UK
3148,Standard,2023-10-07,2023-08-07,399,Australia
3149,Premium,2023-01-26,,799,
3150,Standard,2023-06-22,2023-08-29,799,US
3151,Standard,2023-06-05,,799,Australia
3152,Basic,2023-08-26,2023-09-30,199,Australia
3153,Standard,2023-03-23,2023-07-15,799,UK
3154,Basic,2023-12-22,2024-03-17,799,India
3155,Basic,2023-09-30,2024-03-15,199,Australia
3156,Standard,2023-03-09,2023-04-01,399,Australia
3157,Premium,2023-02-13,,799,India
3158,Basic,2023-03-02,,399,India
3159,Premium,2023-05-03,,,US
3160,Basic,2023-12-15,,399,
3161,Basic,2023-07-15,,399,US
3162,Basic,2023-11-26,,799,India
3163,Basic,2023-11-19,,399,Germany
3164,Standard,2023-04-21,,799,India
3165,Basic,2023-09-15,,399,US
3166,Standard,2023-03-30,,199,UK
3167,Premium,2023-07-17,,199,UK
3168,Basic,2023-10-09,,199,
3169,Premium,2023-07-19,,399,Australia
3170,Basic,2023-04-09,,799,UK
3171,Standard,2023-01-27,,199,US
3172,Basic,2023-03-30,,199,UK
3173,Basic,2023-05-26,,199,Germany
3174,Basic,2023-07-01,,399,India
3175,Basic,2023-09-14,2024-01-27,,India
3176,Basic,2023-07-08,2023-11-05,399,US
3177,Standard,2023-08-28,,399,Australia
3178,Premium,2023-12-25,,399,India
3179,Premium,2023-07-15,2023-05-23,199,UK
3180,Standard,2023-10-24,,399,Germany
3181,Basic,2023-06-14,,399,Australia
3182,Basic,2023-11-03,,399,Australia
3183,Basic,2023-09-28,2023-03-01,799,Australia
3184,Basic,2023-01-08,2023-12-19,799,India
3185,Standard,2023-02-07,,799,
3186,Standard,2023-04-24,,799,Australia
3187,Basic,2023-12-05,,,US
3188,Basic,2023-02-25,,399,UK
3189,Premium,2023-12-25,,199,
3190,Premium,2023-05-18,2023-07-10,399,Germany
3191,Basic,2023-04-12,,799,UK
3192,Premium,2023-11-30,,199,US
3193,,2023-06-26,,199,US
3194,Basic,2023-06-18,,199,
3195,Basic,2023-12-05,,399,UK
3196,Standard,2023-10-13,,399,India
3197,Premium,2023-09-18,,199,US
3198,Premium,2023-08-11,,199,Australia
3199,Basic,2023-07-18,,399,Germany
3200,Basic,2023-07-30,2023-09-21,199,Germany
3201,Standard,2023-10-14,,199,US
3202,Standard,2023-06-29,2024-02-21,399,Australia
3203,Basic,2023-09-07,2024-02-11,399,UK
3204,Premium,2023-08-19,,199,Germany
3205,Standard,2023-01-23,2024-01-04,399,Australia
3206,Premium,2023-02-17,2023-07-19,199,Australia
3207,Premium,2023-04-19,,799,India
3208,Standard,2023-10-23,,199,US
3209,Basic,2023-01-06,,199,Australia
3210,Standard,2023-02-07,2023-12-14,799,UK
3211,Basic,2023-06-18,2023-08-04,399,Germany
3212,Standard,2023-12-22,2023-03-28,199,India
3213,Basic,2023-10-10,,199,UK
3214,Standard,2023-07-22,2023-09-27,799,Germany
3215,Basic,2023-11-21,,799,US
3216,Basic,2023-11-09,,199,UK
3217,Basic,2023-09-30,2023-10-14,399,Germany
3218,Basic,2023-09-01,,199,India
3219,Standard,2023-11-23,,399,Germany
3220,Standard,2023-02-16,,199,Australia
3221,Standard,2023-09-06,2024-01-23,199,India
3222,Basic,2023-03-20,,199,UK
3223,Basic,2023-04-20,,399,
3224,Basic,2023-01-13,,199,US
3225,Basic,2023-12-31,2023-08-19,199,India
3226,Premium,2023-03-31,,199,India
3227,Basic,2023-12-08,,199,India
3228,Basic,2023-12-14,,799,Germany
3229,Basic,2023-10-07,,199,Australia
3230,Basic,2023-08-09,2023-12-21,399,
3231,Standard,2023-03-14,2023-12-11,199,US
3232,Standard,2023-08-22,,199,US
3233,Basic,2023-09-17,2023-11-28,399,Australia
3234,Basic,2023-04-23,,,Germany
3235,Basic,2023-02-15,2023-05-16,199,Germany
3236,Basic,2023-10-01,,199,Australia
3237,Basic,2023-02-12,,399,Australia
3238,,2023-07-27,,799,UK
3239,Standard,2023-12-15,,,Germany
3240,Standard,2023-04-13,,399,India
3241,Basic,2023-05-04,,399,US
3242,Basic,2023-01-10,2023-11-16,399,Germany
3243,Standard,2023-11-25,,399,Australia
3244,Standard,2023-07-06,,399,India
3245,Standard,2023-01-31,2023-05-11,799,UK
3246,Basic,2023-06-05,,399,
3247,Standard,2023-03-01,2023-05-07,399,UK
3248,Basic,2023-09-06,,399,India
3249,Premium,2023-09-27,2023-07-02,399,India
3250,Standard,2023-08-05,,399,Australia
3251,Standard,2023-01-02,2023-02-28,399,
3252,Basic,2023-01-24,,199,Australia
3253,Standard,2023-07-25,,199,US
3254,Basic,2023-11-16,,399,
3255,Basic,2023-07-18,,799,
3256,Basic,2023-12-22,,199,US
3257,Standard,2023-04-24,2023-07-02,399,UK
3258,Basic,2023-10-07,,199,India
3259,Basic,2023-06-04,2024-02-13,199,UK
3260,Premium,2023-06-14,2023-04-13,,Australia
3261,Basic,2023-08-10,,799,Germany
3262,Standard,2023-04-01,2023-10-11,199,Australia
3263,Basic,2023-06-16,,399,Germany
3264,Basic,2023-07-26,,199,India
3265,Premium,2023-10-09,,,India
3266,Basic,2023-03-06,,199,
3267,Standard,2023-01-04,,199,India
3268,Standard,2023-06-06,,399,US
3269,Standard,2023-09-06,,799,US
3270,Standard,2023-09-14,2024-03-04,199,Germany
3271,Basic,2023-08-23,,399,UK
3272,Basic,2023-11-02,,199,
3273,Standard,2023-03-15,,799,UK
3274,Standard,2023-07-06,,199,Germany
3275,Premium,2023-03-03,,799,US
3276,Premium,2023-12-03,2023-02-03,399,Australia
3277,Premium,2023-06-13,2023-09-24,199,
3278,Standard,2023-02-25,2023-03-09,,Germany
3279,Basic,2023-04-21,2023-02-19,,UK
3280,Premium,2023-08-06,2023-05-23,399,Germany
3281,Standard,2023-08-28,,199,Germany
3282,Basic,2023-01-21,,399,India
3283,Premium,2023-05-21,,399,US
3284,Premium,2023-09-22,2023-02-22,399,
3285,Standard,2023-05-19,,399,India
3286,Basic,2023-03-11,,199,US
3287,Basic,2023-04-28,,399,Germany
3288,Premium,2023-07-17,,399,US
3289,Premium,2023-07-24,,199,UK
3290,Basic,2023-08-02,,399,
3291,Basic,2023-02-25,,399,India
3292,Premium,2023-10-14,2024-02-01,399,
3293,Basic,2023-10-20,,199,Germany
3294,Standard,2023-06-24,2023-06-15,399,UK
3295,,2023-12-13,,199,US
3296,Basic,2023-05-08,,399,US
3297,Standard,2023-11-21,2023-10-05,799,UK
3298,Basic,2023-10-19,2023-11-27,399,US
3299,Basic,2023-10-15,2023-05-07,199,India
3300,Premium,2023-08-14,2023-03-04,399,Australia
3301,Basic,2023-03-05,2023-06-14,,US
3302,,2023-02-17,2023-10-12,199,Germany
3303,Standard,2023-07-21,2023-11-04,799,US
3304,Basic,2023-12-03,2023-06-12,399,
3305,Basic,2023-03-01,,799,Germany
3306,Basic,2023-09-14,,199,US
3307,Basic,2023-03-06,2023-09-25,199,US
3308,Basic,2023-08-27,,799,Germany
3309,Basic,2023-10-16,,199,India
3310,Standard,2023-02-07,,199,Australia
3311,Standard,2023-01-25,2023-02-14,399,Australia
3312,Standard,2023-02-28,,199,India
3313,Standard,2023-12-23,,799,US
3314,Basic,2023-10-24,,399,Australia
3315,Basic,2023-06-07,,799,India
3316,Standard,2023-02-26,,799,India
3317,Standard,2023-02-17,,199,Australia
3318,Basic,2023-11-24,,199,Germany
3319,Premium,2023-02-25,,799,UK
3320,Premium,2023-03-06,,199,Germany
3321,Standard,2023-09-25,,,US
3322,Basic,2023-03-10,2023-11-03,399,Germany
3323,Premium,2023-08-04,,199,
3324,Standard,2023-03-30,2023-06-05,799,UK
3325,Premium,2023-10-08,,199,UK
3326,Premium,2023-09-14,,199,India
3327,Premium,2023-06-09,2024-01-10,399,
3328,Standard,2023-08-22,,799,US
3329,Basic,2023-05-11,2023-02-16,399,India
3330,Standard,2023-02-18,,199,Germany
3331,Standard,2023-05-27,2023-12-08,199,Germany
